순번,근거,구분,구분2,구분3,구분기호,CAS,기준,기준농도,물질,
유독1155,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1155,'3282-30-2,,'1%,"염화 피발로일[2,2-Dimethylpropanoyl chloride; Pivaloyl chloride; 3282-30-2] 및 이를 1% 이상 함유한 혼합물",
유독1156,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1156,'760-67-8,,'1%,염화 2-에틸헥사노일[2-Ethylhexanoyl chloride; 760-67-8] 및 이를 1% 이상 함유한 혼합물,
유독1157,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1157,'24468-13-1,,'1%,클로로포름산 2-에틸헥실[2-Ethylhexyl chloroformate; 24468-13-1] 및 이를 1% 이상 함유한 혼합물,
유독1158,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1158,'40292-82-8,,'1%,염화 네오데카노일[Neodecanoyl chloride; 40292-82-8] 및 이를 1% 이상 함유한 혼합물,
유독1159,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1159,'25584-83-2,,'25%,"하이드록시프로필 아크릴산[Hydroxypropyl acrylate; Acrylic acid, monoester with propane-1,2-diol; 25584-83-2] 및 이를 25% 이상 함유한 혼합물",
유독1160,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1160,'36727-29-4,,'1%,"염화 3,5,5-트리메틸헥사노일[3,5,5-Trimethylhexanoyl chloride; 36727-29-4] 및 이를 1% 이상 함유한 혼합물",
유독1161,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1161,'1240248-58-1,,'25%,"트리페닐술포늄과 2,2,2-트리플루오로-1-(술포메틸)-1-(트리플루오로메틸)에틸 트리사이클로[3.3.1.13,7]데칸-1-카르복실레이트 (1:1)의 염[Triphenylsulfonium salt with 2,2,2-trifluoro-1-(sulfomethyl)-1-(trifluoromethyl)ethyl tricyclo[3.3.1.13,7]decane-1-carboxylate (1:1); 1240248-58-1] 및 이를 25% 이상 함유한 혼합물",
유독1162,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1162,'753-73-1|||993-16-8|||78643-41-1,,'1%,디클로로디메틸주석과 트리클로로메틸주석의 혼합물[Dichlorodimethylstannane(753-73-1) mixt. with trichloromethylstannane(993-16-8); 78643-41-1] 및 이를 1% 이상 함유한 혼합물,
유독1163,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1163,'1484-13-5,,'25%,9-에테닐-9H-카바졸[9-Ethenyl-9H-carbazole; 1484-13-5] 및 이를 25% 이상 함유한 혼합물,
유독1164,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1164,'16753-62-1,,'25%,에테닐디메톡시메틸실란[Ethenyldimethoxymethylsilane; 16753-62-1] 및 이를 25% 이상 함유한 혼합물,
유독1165,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1165,'658-19-5,,'25%,(T-4)-트리플루오로(N-메틸시클로헥산아민)보론[(T-4)-Trifluoro(N-methylcyclohexanamine)boron; 658-19-5] 및 이를 25% 이상 함유한 혼합물,
유독1166,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1166,'16415-09-1,,'5%,"2-플루오로-4-메틸-1,3,2-디옥사포스포란[2-Fluoro-4-methyl-1,3,2-dioxaphospholane; 16415-09-1] 및 이를 5% 이상 함유한 혼합물",
유독1167,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1167,'1357171-37-9,,'25%,"2-메틸-1-프로판올과 1,5-디이소시아나토펜탄의 반응생성물[2-Methyl-1-propanol reaction products with 1,5-diisocyanatopentane; 1357171-37-9] 및 이를 25% 이상 함유한 혼합물",
유독1168,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1168,'2681338-34-9,,'25%,"[μ-(에텐술포나토-κO:κO')]비스[μ-(포스포로디플루오리다토-κO:κO')]이리튬산(1-), 수소와 N,N-디에틸에탄아민의 화합물 (1:1:1)[[μ-(Ethenesulfonato-κO:κO')]bis[μ-(phosphorodifluoridato-κO:κO')]dilithate(1-), hydrogen compd. with N,N-diethylethanamine (1:1:1); 2681338-34-9] 및 이를 25% 이상 함유한 혼합물",
유독1169,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1169,'110-70-3,,'25%,"N1,N2-디메틸-1,2-에탄디아민[N1,N2-Dimethyl-1,2-ethanediamine; 110-70-3] 및 이를 25% 이상 함유한 혼합물",
유독1170,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1170,'52217-57-9,,'25%,트리메톡시-7-옥텐일실란[Trimethoxy-7-octen-1-ylsilane; 52217-57-9] 및 이를 25% 이상 함유한 혼합물,
유독1171,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1171,'1380168-52-4,,'25%,"티오규산 O,O,O-트리에틸 S-[3-(트리메톡시실일)프로필][O,O,O-Triethyl S-[3-(trimethoxysilyl)propyl] thiosilicate (H4SiO3S); 1380168-52-4] 및 이를 25% 이상 함유한 혼합물",
유독1172,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1172,',,'25%,"황화 리튬, 오황화 인, 브롬화 리튬과 요오드화 리튬의 반응생성물[Reaction products of lithium sulfide, phosphorus pentasulfide, lithium bromide and lithium iodide; 부여되지 않음] 및 이를 25% 이상 함유한 혼합물",
유독1173,유독물질(제3조 관련)(유독물질의 지정고시),유독물질,,,'2023-1-1173,'69029-97-6,,'25%,스파이스 구리[Speiss copper; 69029-97-6] 및 이를 25% 이상 함유한 혼합물,
제한1,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-1,'10309-95-2,,'0.1%,말라카이트 그린[Malachite green; 10309-95-2]의 염류 및 그 중 하나를 0.1%이상 함유한 혼합물,
제한2,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-2,'74-83-9,,'1%,브롬화 메틸[Methyl bromide; 74-83-9] 및 이를 1%이상 함유한 혼합물,
제한3,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-3,'56-23-5,,'1%,사염화 탄소[Carbon tetrachloride; 56-23-5] 및 이를 1%이상 함유한 혼합물,
제한4,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-4,',,'0.1%,"수산화 트리알킬주석[Trialkyl tin hydroxide]과 그 염류(산화 트리알킬주석을 포함한다) 및 트리부틸주석화합물(tributyltin compound), 또는 그 중 하나를 0.1%이상 함유한 혼합물",
제한5,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-5,'50-00-0,,'1%,폼알데하이드[Formaldehyde; 50-00-0] 및 이를 1%이상 함유한 혼합물,
제한6,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-6,'25154-52-3|||104-40-5|||84852-15-3|||139-84-4|||136-83-4|||90481-04-2|||11066-49-2|||9016-45-9|||27177-05-5|||68412-54-4|||127087-87-0|||68412-53-3|||26027-38-3|||37205-87-1,,'0.1%,"노닐페놀[Nonylphenols; 25154-52-3, 104-40-5, 84852-15-3, 139-84-4, 136-83-4, 90481-04-2, 11066-49-2, Nonylphenol ethoxylates; 9016-45-9, 27177-05-5, 68412-54-4, 127087-87-0, 68412-53-3, 26027-38-3, 37205-87-1] 및 이를 0.1% 이상 함유한 혼합물",
제한7,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-7,'12001-29-5,,'1%,백석면[Chrysotile; 12001-29-5] 및 이를 1% 이상 함유한 혼합물,
제한8,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-8,'7439-92-1,,'0.009%,납[Lead; 7439-92-1] 및 이를 0.009% 초과 함유한 혼합물,
제한9,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-9,'7440-43-9,,'0.1%,"카드뮴[Cadmium, 7440-43-9] 및 이를 0.1 % 이상 함유한 혼합물",
제한10,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-10,'18540-29-9,,'0.1%,크로뮴(6+)화합물[Chromium(6+) compounds; 18540-29-9] 및 이를 0.1% 이상 함유한 혼합물,
제한11,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-11,'79-01-6,,'0.1%,"트리클로로에틸렌[Trichloroethylene, 79-01-6] 및 이를 0.1%이상 함유한 혼합물",
제한12,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-12,'127-18-4,,'0.1%,"테트라클로로에틸렌[Tetrachloroethylene, 127-18-4] 및 이를 0.1%이상 함유한 혼합물",
제한13,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-13,'101-14-4,,'0.1%,"4,4′메틸렌비스(2-클로로아닐린)[4,4′-methylenebis(2-chloroaniline), 101-14-4] 및 이를 0.1% 이상 함유한 혼합물",
제한14,제한물질(제3조제1항 관련)(제한물질·금지물질의 지정),제한물질,,,'06-5-14,'79-06-1,,'0.1%,아크릴아미드[Acrylamide; 79-06-1] 및 이를 0.1% 이상 함유한 혼합물,
금지1,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-1,'1836-75-5,,'0.1%,니트로펜[Nitrofen; 1836-75-5] 및 이를 0.1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지2,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-2,'10311-84-9,,'1%,다이알리포스[Dialifos; 10311-84-9] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지3,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-3,'50-29-3,,'1%,디디티[DDT; 50-29-3] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지4,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-4,'60-51-5,,'1%,디메토에이트[Dimethoate; 60-51-5] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지5,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-5,'298-04-4,,'5%,디술포톤[Disulfoton; 298-04-4] 및 이를 5%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지6,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-6,'60-57-1,,'1%,디엘드린[Dieldrin; 60-57-1] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지7,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-7,'21609-90-5,,'1%,렙토포스[Leptophos; 21609-90-5] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지8,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-8,'6923-22-4,,'1%,모노크로토포스[Monocrotophos; 6923-22-4] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지9,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-9,'10265-92-6,,'1%,메타아미도포스[Methamidophos; 10265-92-6] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지10,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-10,'7784-40-9,,'0.1%,비산 납[Lead arsenate; 7784-40-9] 및 이를 0.1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지11,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-11,'111-44-4,,'0.1%,비스(2-클로로에틸)에테르[Bis(2-chloroethyl)ether; 111-44-4] 및 이를 0.1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지12,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-12,'542-88-1,,'0.1%,비스(클로로메틸)에테르[Bis(chloromethyl)ether; 542-88-1] 및 이를 0.1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지13,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-13,'92-87-5,,'0.1%,벤지딘[Benzidine; 92-87-5]과 그 염류 및 그 중 하나를 0.1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지14,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-14,'57-24-9,,'1%,스트리시닌[Strychnine; 57-24-9]과 그 염류 및 그 중 하나를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지15,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-15,'563-68-8,,'1%,아세트산 탈륨[Thallium acetate; 563-68-8] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지16,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-16,'62-38-4,,'1%,아세트산 페닐수은[Phenylmercury acetate; 62-38-4] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지17,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-17,'101007-06-1,,'25%,아크린아트린[Acrinathrin; 101007-06-1] 및 이를 25%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지18,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-18,'86-88-4,,'1%,안투[Antu; 86-88-4] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지19,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-19,'309-00-2,,'0.1%,알드린[Aldrin; 309-00-2] 및 이를 0.1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지20,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-20,'116-06-3,,'1%,알디캅[Aldicarb; 116-06-3] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지21,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-21,'32536-52-0,,'0.1%,옥타브로모디페닐 옥사이드[Octabromodiphenyl oxide; 32536-52-0] 및 이를 0.1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지22,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-22,'297-78-9,,'1%,이소벤잔[Isobenzan; 297-78-9] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지23,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-23,'20859-73-8,,'1%,인화 알루미늄[Aluminium phosphide; 20859-73-8] 및 그의 분해촉진제를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지24,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-24,'115-29-7,,'1%,엔도술판[Endosulfan; 115-29-7] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지25,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-25,'72-20-8,,'1%,엔드린[Endrin; 72-20-8] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지26,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-26,'10102-45-1,,'1%,질산 탈륨[Thallium nitrate; 10102-45-1] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지27,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-27,'12001-28-4|||12172-73-5|||77536-67-5|||77536-66-4|||77536-68-6,,'1%,"청석면[Crocidolite; 12001-28-4], 갈석면[Amosite; 12172-73-5], 안소필라이트석면[Anthophyllite asbestos; 77536-67-5], 악티놀라이트석면[Actinolite asbestos; 77536-66-4], 트레몰라이트석면[Tremolite asbestos; 77536-68-6] 및 이를 1%이상 함유한 혼합물","동 물질 및 이를 1%이상 함유한 제품은 제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지28,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-28,'8001-35-2,,'1%,캄페클로르[Camphechlor; 8001-35-2] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지29,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-29,'510-15-6,,'1%,클로로벤질레이트[Chlorobenzilate; 510-15-6] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지30,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-30,'76-06-2,,'1%,클로로피크린[Chloropicrin; 76-06-2] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지31,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-31,'57-74-9,,'1%,클로르단[Chlordan; 57-74-9] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지32,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-32,'6164-98-3,,'3%,클로르디메폼[Chlordimeform; 6164-98-3]과 그 염류 및 그 중 클로르디메폼으로서 3%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지33,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-33,'2425-06-1,,'0.1%,켑타폴[Captafol; 2425-06-1] 및 이를 0.1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지34,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-34,'133-06-2,,'0.1%,켑탄[Captan; 133-06-2] 및 이를 0.1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지35,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-35,'126-72-7,,'0.1%,"트리스(2,3-디브로모프로필)포스페이트[Tris(2,3-dibromopropyl)phosphate; 126-72-7] 및 이를 0.1%이상 함유한 혼합물","제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
금지36,금지물질(제5조제1항 관련)(제한물질·금지물질의 지정),금지물질,,,'06-4-36,'1582-09-8,,'1%,트리플루라린[Trifluralin; 1582-09-8] 및 이를 1%이상 함유한 혼합물,"제조, 수입, 판매, 보관․저장, 운반, 사용을 금지"
